# Time (s),X (m),Y (m),Z (m),E0,E1,E2,E3,W1 (rad/s),W2 (rad/s),W3 (rad/s)
0.685003,0.047658,1.161547,114.228258,0.482201,4.211339,36.508221,0.996726,-0.078425,0.019665,-0.000802,-0.015978,-0.006143,-0.000000
0.689957,0.050076,1.182525,114.409726,0.493922,4.257761,36.752259,0.996725,-0.078446,0.019638,-0.000799,-0.002225,-0.014426,-0.000000
0.694911,0.052552,1.203733,114.592400,0.505561,4.303975,36.995113,0.996726,-0.078440,0.019596,-0.000796,0.006104,-0.019336,-0.000000
0.699865,0.055085,1.225169,114.776274,0.517106,4.349965,37.236794,0.996729,-0.078420,0.019545,-0.000793,0.009279,-0.021056,-0.000000
0.704819,0.057675,1.246832,114.961343,0.528557,4.395727,37.477302,0.996731,-0.078397,0.019494,-0.000789,0.007920,-0.019982,-0.000000
0.711845,0.061445,1.277944,115.225855,0.544639,4.460246,37.816418,0.996734,-0.078382,0.019432,-0.000784,-0.000020,-0.014778,-0.000000
0.718872,0.065328,1.309508,115.492743,0.560559,4.524357,38.153260,0.996733,-0.078403,0.019394,-0.000781,-0.012224,-0.007000,-0.000000
0.725898,0.069322,1.341520,115.761988,0.576348,4.588107,38.487804,0.996728,-0.078470,0.019384,-0.000779,-0.025622,0.001450,-0.000000
0.732924,0.073427,1.373980,116.033576,0.592038,4.651531,38.819917,0.996719,-0.078582,0.019404,-0.000778,-0.037659,0.008998,-0.000000
0.739950,0.077641,1.406884,116.307489,0.607655,4.714662,39.149512,0.996706,-0.078730,0.019446,-0.000779,-0.046593,0.014581,-0.000000
0.746976,0.081966,1.440231,116.583708,0.623215,4.777513,39.476429,0.996691,-0.078904,0.019503,-0.000780,-0.051614,0.017718,0.000000
0.756664,0.088107,1.486934,116.968326,0.644595,4.863728,39.922688,0.996669,-0.079157,0.019592,-0.000782,-0.052363,0.018214,0.000000
0.766352,0.094455,1.534470,117.357242,0.665883,4.949407,40.363618,0.996648,-0.079400,0.019674,-0.000784,-0.048106,0.015633,0.000000
0.776040,0.101009,1.582833,117.750403,0.687058,5.034516,40.799254,0.996630,-0.079617,0.019740,-0.000785,-0.042032,0.011965,-0.000000
0.784018,0.106559,1.623276,118.077318,0.704389,5.104142,41.154057,0.996616,-0.079774,0.019782,-0.000785,-0.037610,0.009327,0.000000
0.791996,0.112248,1.664274,118.407048,0.721608,5.173319,41.505271,0.996604,-0.079917,0.019815,-0.000785,-0.034589,0.007573,0.000000
0.799974,0.118073,1.705821,118.739567,0.738707,5.242037,41.852912,0.996593,-0.080051,0.019844,-0.000784,-0.033130,0.006790,0.000000
0.807952,0.124034,1.747914,119.074845,0.755684,5.310292,42.197022,0.996582,-0.080183,0.019871,-0.000784,-0.033012,0.006831,0.000000
0.815930,0.130131,1.790551,119.412854,0.772539,5.378079,42.537576,0.996571,-0.080316,0.019900,-0.000783,-0.033792,0.007416,0.000000
0.823908,0.136361,1.833726,119.753566,0.789272,5.445398,42.874570,0.996559,-0.080452,0.019931,-0.000783,-0.034922,0.008204,0.000000
0.834869,0.145137,1.893916,120.226020,0.812064,5.537107,43.331602,0.996542,-0.080647,0.019978,-0.000783,-0.036179,0.009088,0.000000
0.845830,0.154162,1.955106,120.703445,0.834630,5.627903,43.781629,0.996525,-0.080846,0.020030,-0.000783,-0.036538,0.009408,0.000000
0.856791,0.163433,2.017286,121.185765,0.856972,5.717778,44.224598,0.996508,-0.081045,0.020081,-0.000783,-0.036035,0.009197,0.000000
0.867752,0.172947,2.080446,121.672899,0.879070,5.806660,44.660116,0.996491,-0.081240,0.020131,-0.000783,-0.035112,0.008729,0.000000
0.878713,0.182702,2.144574,122.164764,0.900902,5.894465,45.087762,0.996475,-0.081430,0.020178,-0.000783,-0.034296,0.008326,0.000000
0.889674,0.192695,2.209659,122.661272,0.922455,5.981151,45.507360,0.996458,-0.081616,0.020223,-0.000783,-0.033880,0.008167,0.000000
0.900635,0.202923,2.275687,123.162335,0.943726,6.066707,45.918919,0.996442,-0.081801,0.020268,-0.000783,-0.033844,0.008236,0.000000
